5
450.0,143.814437866,145.252582245
450.0,142.920959473,144.350169067
450.0,142.11340332,143.534537354
450.0,141.563568115,142.979203796
450.0,141.271469116,142.684183807
450.0,141.615112305,143.031263428
450.0,142.182128906,143.603950195
450.0,141.030929565,142.441238861
450.0,142.302398682,143.725422668
450.0,142.88659668,144.315462646
450.0,140.274917603,141.677666779
450.0,140.652923584,142.05945282
450.0,142.302398682,143.725422668
450.0,141.099655151,142.510651703
450.0,141.563568115,142.979203796
450.0,141.529205322,142.944497375
450.0,141.099655151,142.510651703
450.0,141.477661133,142.892437744
450.0,141.408935547,142.823024902
450.0,142.096221924,143.517184143
450.0,142.147766113,143.569243774
450.0,142.628860474,144.055149078
450.0,141.941574097,143.360989838
450.0,141.20274353,142.614770966
450.0,142.817871094,144.246049805
450.0,141.323028564,142.73625885
450.0,141.305847168,142.71890564
450.0,141.25428772,142.666830597
450.0,141.305847168,142.71890564
450.0,141.718215942,143.135398102
450.0,142.714767456,144.141915131
450.0,141.563568115,142.979203796
450.0,140.635742188,142.042099609
450.0,142.972503662,144.402228699
450.0,142.130584717,143.551890564
450.0,141.718215942,143.135398102
450.0,142.817871094,144.246049805
450.0,142.64604187,144.072502289
450.0,143.161514282,144.593129425
450.0,141.477661133,142.892437744
450.0,141.357391357,142.770965271
450.0,140.893463135,142.302397766
450.0,142.972503662,144.402228699
450.0,142.903778076,144.332815857
450.0,141.219924927,142.632124176
450.0,140.395187378,141.799139252
450.0,140.756011963,142.163572083
450.0,139.896911621,141.295880737
450.0,140.996566772,142.40653244
450.0,141.151199341,142.562711334
450.0,141.615112305,143.031263428
450.0,142.560134888,143.985736237
450.0,140.412368774,141.816492462
450.0,141.25428772,142.666830597
450.0,140.687286377,142.094159241
450.0,141.615112305,143.031263428
450.0,140.017181396,141.41735321
450.0,141.769760132,143.187457733
450.0,142.663223267,144.089855499
450.0,141.821304321,143.239517365
450.0,141.9243927,143.343636627
450.0,141.099655151,142.510651703
450.0,141.134017944,142.545358124
450.0,141.666671753,143.08333847
450.0,141.701034546,143.118044891
450.0,142.130584717,143.551890564
450.0,141.305847168,142.71890564
450.0,141.288650513,142.701537018
450.0,141.305847168,142.71890564
450.0,141.735397339,143.152751312
450.0,141.340209961,142.753612061
450.0,141.39175415,142.805671692
450.0,142.319580078,143.742775879
450.0,141.804122925,143.222164154
450.0,142.69758606,144.12456192
450.0,143.058410645,144.488994751
450.0,142.628860474,144.055149078
450.0,142.096221924,143.517184143
450.0,140.756011963,142.163572083
450.0,142.061859131,143.482477722
450.0,141.237106323,142.649477386
450.0,141.752578735,143.170104523
450.0,141.752578735,143.170104523
450.0,143.316146851,144.749308319
450.0,143.780059814,145.217860413
450.0,141.219924927,142.632124176
450.0,141.237106323,142.649477386
450.0,141.512023926,142.927144165
450.0,141.872848511,143.291576996
450.0,153.041229248,154.571641541
450.0,144.243988037,145.686427917
450.0,144.140884399,145.582293243
450.0,143.934707642,145.374054718
450.0,143.144332886,144.575776215
450.0,142.319580078,143.742775879
450.0,143.55670166,144.992268677
450.0,143.075592041,144.506347961
450.0,141.821304321,143.239517365
450.0,141.701034546,143.118044891
450.0,141.013748169,142.423885651
450.0,141.477661133,142.892437744
450.0,140.652923584,142.05945282
450.0,141.615112305,143.031263428
450.0,141.683853149,143.100691681
450.0,142.680404663,144.10720871
450.0,143.865982056,145.304641876
450.0,143.883163452,145.321995087
450.0,142.989685059,144.419581909
450.0,142.938140869,144.367522278
450.0,144.536087036,145.981447906
450.0,141.116836548,142.528004913
450.0,140.790374756,142.198278503
450.0,141.97593689,143.395696259
450.0,142.783508301,144.211343384
450.0,141.890029907,143.308930206
450.0,142.336761475,143.760129089
450.0,142.353942871,143.7774823
450.0,142.83505249,144.263403015
450.0,142.044677734,143.465124512
450.0,142.079040527,143.499830933
450.0,142.044677734,143.465124512
450.0,143.333328247,144.76666153
450.0,143.024047852,144.45428833
450.0,132.474227905,133.798970184
450.0,143.350509644,144.78401474
450.0,141.632293701,143.048616638
450.0,141.529205322,142.944497375
450.0,141.632293701,143.048616638
450.0,141.099655151,142.510651703
450.0,141.529205322,142.944497375
450.0,142.353942871,143.7774823
450.0,142.285217285,143.708069458
450.0,140.945022583,142.354472809
450.0,142.233673096,143.656009827
450.0,142.491409302,143.916323395
450.0,140.378005981,141.781786041
450.0,140.412368774,141.816492462
450.0,140.515457153,141.920611725
450.0,140.0,141.4
450.0,141.25428772,142.666830597
450.0,140.309280396,141.712373199
450.0,140.790374756,142.198278503
450.0,140.824737549,142.232984924
450.0,140.893463135,142.302397766
450.0,141.683853149,143.100691681
450.0,141.408935547,142.823024902
450.0,141.666671753,143.08333847
450.0,142.130584717,143.551890564
450.0,141.357391357,142.770965271
450.0,141.408935547,142.823024902
450.0,140.618560791,142.024746399
450.0,141.701034546,143.118044891
450.0,141.288650513,142.701537018
450.0,142.079040527,143.499830933
450.0,143.264602661,144.697248688
450.0,142.491409302,143.916323395
450.0,140.72164917,142.128865662
450.0,143.281784058,144.714601898
450.0,141.9243927,143.343636627
450.0,143.075592041,144.506347961
450.0,143.986251831,145.426114349
450.0,141.735397339,143.152751312
450.0,141.890029907,143.308930206
450.0,134.020614624,135.36082077
450.0,140.945022583,142.354472809
450.0,140.876281738,142.285044556
450.0,144.261169434,145.703781128
450.0,142.542953491,143.968383026
450.0,142.903778076,144.332815857
450.0,142.64604187,144.072502289
450.0,142.766326904,144.193990173
